temperature_C,vv,precipitation_level,year,month,day,dateindex
0.5798112937355366,-1.6915311923125145,3,2021,6,4,620214
0.3900487985193387,-1.410457717425008,3,2021,6,4,620214
1.0907103193176035,-0.015788641339594556,3,2021,6,4,620214
1.2512785845005339,0.4724427925480467,3,2021,6,4,620214
1.0615160892843358,0.4724427925480467,3,2021,6,4,620214
0.8717535940681462,0.4724427925480467,3,2021,6,4,620214
0.5360199486856435,-1.3462679273122902,3,2021,6,4,620214
0.3754516835027049,0.4802233731677701,2,2021,6,5,620215
0.20028630330314082,-0.01384349618466341,2,2021,6,5,620215
0.0981064981867291,-0.5215263816216132,2,2021,6,5,620215
0.550617063702269,0.7350373884637104,2,2021,6,5,620215
0.8279622490182532,-0.01384349618466341,2,2021,6,5,620215
0.7841709039683601,0.7729677189848622,2,2021,6,5,620215
0.9009478241014056,0.4724427925480467,2,2021,6,5,620215
0.3900487985193387,0.4724427925480467,2,2021,6,5,620215
-0.033267536962950206,0.4724427925480467,2,2021,6,6,620216
-0.29601560726229226,0.4724427925480467,2,2021,6,6,620216
0.27327187838629324,-0.018706359071990652,2,2021,6,6,620216
0.8863507090847718,0.9587290812807573,2,2021,6,6,620216
1.3096670445670606,0.1981773257027983,2,2021,6,6,620216
1.4118468496834724,-0.6586591150442375,2,2021,6,6,620216
1.2366814694839083,1.263144298027434,2,2021,6,6,620216
0.7987680189849938,0.24291566426620761,2,2021,6,6,620216
0.43384014356923184,-0.01384349618466341,1,2021,6,7,620217
0.0251209231035767,-0.01384349618466341,1,2021,6,7,620217
0.43384014356923184,-0.01384349618466341,1,2021,6,7,620217
1.2074872394506406,-0.01384349618466341,1,2021,6,7,620217
1.3680555046335794,0.4724427925480467,1,2021,6,7,620217
1.5140266547998842,-1.2499832421432135,1,2021,6,7,620217
1.484832424766625,0.4977296795621479,1,2021,6,7,620217
0.7549766739351008,2.97584460694404,1,2021,6,7,620217
0.27327187838629324,0.9587290812807573,1,2021,6,8,620218
0.1127036132033546,-0.01384349618466341,1,2021,6,8,620218
0.43384014356923184,-0.01384349618466341,1,2021,6,8,620218
1.2366814694839083,-0.01384349618466341,1,2021,6,8,620218
1.4556381947333654,0.3362826317028881,1,2021,6,8,620218
1.6454006899495552,-0.06441727021286532,1,2021,6,8,620218
1.528623769816518,0.7622694206327423,1,2021,6,8,620218
1.105307434334229,-0.01384349618466341,1,2021,6,8,620218
0.652796868818689,-0.01384349618466341,1,2021,6,9,620219
0.18568918828650702,-0.01384349618466341,1,2021,6,9,620219
0.8425593640348786,-0.01384349618466341,1,2021,6,9,620219
1.6016093448996704,-0.4592817366638263,1,2021,6,9,620219
1.9811343353320578,-0.01384349618466341,1,2021,6,9,620219
2.068717025431844,0.4325673168719647,1,2021,6,9,620219
1.8205660701491275,-0.01384349618466341,1,2021,6,9,620219
1.1199045493508628,1.912822779774335,1,2021,6,9,620219
0.8863507090847718,-0.01384349618466341,1,2021,6,10,6202110
0.9301420541346649,-0.01384349618466341,1,2021,6,10,6202110
0.8133651340016194,1.2689797334922268,1,2021,6,10,6202110
1.3826526196502131,0.4724427925480467,1,2021,6,10,6202110
1.9811343353320578,-0.06636241536779647,1,2021,6,10,6202110
2.1271054854983626,0.9587290812807573,1,2021,6,10,6202110
2.024925680381951,-0.10040245557908592,1,2021,6,10,6202110
1.3096670445670606,2.8075895510425224,1,2021,6,10,6202110
0.8425593640348786,-0.01384349618466341,1,2021,6,11,6202111
0.43384014356923184,-0.01384349618466341,1,2021,6,11,6202111
1.017724744234451,-0.033294947733971965,1,2021,6,11,6202111
1.528623769816518,-0.07608814114245054,1,2021,6,11,6202111
1.878954530215646,-0.018706359071990652,1,2021,6,11,6202111
2.156299715531622,-0.017733786494525287,1,2021,6,11,6202111
1.9519401052987986,0.4724427925480467,1,2021,6,11,6202111
1.1199045493508628,0.4724427925480467,1,2021,6,11,6202111
0.915544939118031,0.9587290812807573,2,2021,6,12,6202112
0.43384014356923184,2.5333240841972735,2,2021,6,12,6202112
0.7695737889517262,2.0382846422673744,2,2021,6,12,6202112
1.2658756995171676,-0.056636689593141984,2,2021,6,12,6202112
1.470235309749991,0.9587290812807573,2,2021,6,12,6202112
1.4994295397832504,-0.4164885432553478,2,2021,6,12,6202112
1.426443964700098,-0.006062915564940071,2,2021,6,12,6202112
1.0323218592510766,1.417783337844436,2,2021,6,12,6202112
0.6673939838353146,1.313718072055636,1,2021,6,13,6202113
0.3754516835027049,0.4724427925480467,1,2021,6,13,6202113
0.7111853288852077,-0.2706026566355346,1,2021,6,13,6202113
1.2950699295504269,-1.223723782551647,1,2021,6,13,6202113
1.703789150016082,-0.474842897903273,1,2021,6,13,6202113
1.9811343353320578,-0.16264710053687284,1,2021,6,13,6202113
1.8643574151990123,-0.01384349618466341,1,2021,6,13,6202113
1.0469189742677103,-0.01384349618466341,1,2021,6,13,6202113
0.550617063702269,2.4973388988310528,1,2021,6,14,6202114
0.3900487985193387,-0.01384349618466341,1,2021,6,14,6202114
1.0323218592510766,0.22249164013943368,1,2021,6,14,6202114
1.79137184011586,0.9587290812807573,1,2021,6,14,6202114
2.3168679807145605,-0.17820826177631974,1,2021,6,14,6202114
2.60881028104717,0.9587290812807573,1,2021,6,14,6202114
2.331465095731194,0.9587290812807573,1,2021,6,14,6202114
1.3388612746003201,1.8573861428588065,1,2021,6,14,6202114
1.017724744234451,0.9587290812807573,2,2021,6,15,6202115
0.7111853288852077,0.9587290812807573,2,2021,6,15,6202115
1.0615160892843358,-0.12666191517065245,2,2021,6,15,6202115
1.8497603001823868,-0.15972938280447674,2,2021,6,15,6202115
2.243882405631408,-0.11499104424106724,2,2021,6,15,6202115
2.4920333609141245,-0.23072718095945238,2,2021,6,15,6202115
2.34606221074782,0.9587290812807573,2,2021,6,15,6202115
1.426443964700098,0.9587290812807573,2,2021,6,15,6202115
1.0907103193176035,0.4724427925480467,1,2021,6,16,6202116
0.652796868818689,-0.23072718095945238,1,2021,6,16,6202116
1.3680555046335794,-0.01384349618466341,1,2021,6,16,6202116
2.2730766356646677,-0.01384349618466341,1,2021,6,16,6202116
2.7255872011802156,0.4724427925480467,1,2021,6,16,6202116
2.9007525813797796,-0.2842186727200506,1,2021,6,16,6202116
2.4190477858309722,-0.03815781062129921,1,2021,6,16,6202116
1.9519401052987986,0.4724427925480467,1,2021,6,16,6202116
1.6891920349994483,0.4724427925480467,3,2021,6,17,6202117
0.9009478241014056,-1.4892360961997069,3,2021,6,17,6202117
1.1636958944007558,-0.3814759304665925,3,2021,6,17,6202117
1.5724151148664027,0.4724427925480467,3,2021,6,17,6202117
2.156299715531622,0.4724427925480467,3,2021,6,17,6202117
2.0833141404484694,0.5414954455480918,3,2021,6,17,6202117
1.703789150016082,0.4724427925480467,3,2021,6,17,6202117
0.973933399184558,-1.465894354340537,3,2021,6,17,6202117
0.915544939118031,-1.05741387180506,3,2021,6,18,6202118
0.9301420541346649,0.30710545437892545,3,2021,6,18,6202118
1.2366814694839083,-1.0282366944810974,3,2021,6,18,6202118
1.703789150016082,-0.0439932460860914,3,2021,6,18,6202118
1.7475804950659752,1.4450153700134678,3,2021,6,18,6202118
1.8497603001823868,1.4450153700134678,3,2021,6,18,6202118
1.5724151148664027,-0.34451817252290656,3,2021,6,18,6202118
1.1199045493508628,2.103447004957557,3,2021,6,18,6202118
0.8133651340016194,0.9587290812807573,3,2021,6,19,6202119
0.5798112937355366,-1.1507808392417405,3,2021,6,19,6202119
0.9301420541346649,-0.6576865424667722,3,2021,6,19,6202119
1.149098779384122,0.6834910418580431,3,2021,6,19,6202119
1.9519401052987986,0.4724427925480467,3,2021,6,19,6202119
1.878954530215646,0.4724427925480467,3,2021,6,19,6202119
0.9447391691512986,-0.8405301870302712,3,2021,6,19,6202119
1.0469189742677103,-1.3705822417489255,3,2021,6,19,6202119
0.8717535940681462,-0.20835801167774773,3,2021,6,20,6202120
0.6673939838353146,-0.13638764094530653,3,2021,6,20,6202120
0.7111853288852077,0.36837752675924684,3,2021,6,20,6202120
1.3242641595836862,-0.04691096381848791,3,2021,6,20,6202120
1.5578179998497772,-0.4164885432553478,3,2021,6,20,6202120
1.6162064599162957,-0.1217990522833252,3,2021,6,20,6202120
0.9301420541346649,-0.0653898427903307,3,2021,6,20,6202120
0.7841709039683601,-0.3746679224243348,3,2021,6,20,6202120
0.8279622490182532,-0.01384349618466341,2,2021,6,21,6202121
0.5652141787189029,-0.01384349618466341,2,2021,6,21,6202121
0.6236026387854214,-0.34451817252290656,2,2021,6,21,6202121
1.1782930094173814,-0.6615768327766338,2,2021,6,21,6202121
1.5724151148664027,0.4724427925480467,2,2021,6,21,6202121
1.659997804966189,0.4724427925480467,2,2021,6,21,6202121
1.2220843544672746,0.4724427925480467,2,2021,6,21,6202121
0.4484372585858573,0.4724427925480467,2,2021,6,21,6202121
0.34625745346944564,0.4724427925480467,3,2021,6,22,6202122
0.25867476336965944,3.2958209849301636,3,2021,6,22,6202122
0.5798112937355366,1.965341698957468,3,2021,6,22,6202122
1.0469189742677103,-0.5001297849173739,3,2021,6,22,6202122
0.49222860363575044,-1.667216877875879,3,2021,6,22,6202122
0.3900487985193387,-0.04010295577622994,3,2021,6,22,6202122
0.22948053333640012,-0.3163135677764095,3,2021,6,22,6202122
0.14189784323662222,-1.2567912501854714,3,2021,6,22,6202122
0.12730072821998842,-1.3773902497911834,1,2021,6,23,6202123
0.0689122681534698,-1.410457717425008,1,2021,6,23,6202123
0.0835093831700953,-1.1254939522276397,1,2021,6,23,6202123
0.14189784323662222,-0.8891588159035424,1,2021,6,23,6202123
0.34625745346944564,-0.9951692268472733,1,2021,6,23,6202123
0.5214228336690098,-0.5001297849173739,1,2021,6,23,6202123
0.43384014356923184,-0.7919015581570003,1,2021,6,23,6202123
0.34625745346944564,-0.7919015581570003,1,2021,6,23,6202123
0.15649495825324772,-0.7919015581570003,1,2021,6,24,6202124
0.12730072821998842,0.18067101930842047,1,2021,6,24,6202124
0.0397180381202022,-0.1276344877481178,1,2021,6,24,6202124
0.27327187838629324,-0.01384349618466341,1,2021,6,24,6202124
0.7549766739351008,-0.01384349618466341,1,2021,6,24,6202124
1.0031276292178173,0.7836660173369815,1,2021,6,24,6202124
1.1636958944007558,0.4724427925480467,1,2021,6,24,6202124
0.25867476336965944,0.4724427925480467,1,2021,6,24,6202124
-0.004073306929682604,0.4724427925480467,3,2021,6,25,6202125
-0.4857781024784901,-0.8648445014669068,3,2021,6,25,6202125
0.0251209231035767,-0.5001297849173739,3,2021,6,25,6202125
0.8425593640348786,-0.5001297849173739,3,2021,6,25,6202125
1.1636958944007558,-0.01384349618466341,3,2021,6,25,6202125
1.0469189742677103,-0.5001297849173739,3,2021,6,25,6202125
0.8717535940681462,-0.9864160736500843,3,2021,6,25,6202125
0.5068257186523842,-1.0807556136642302,3,2021,6,25,6202125
0.43384014356923184,-0.9864160736500843,3,2021,6,26,6202126
0.3900487985193387,-1.3287616209179125,3,2021,6,26,6202126
0.3754516835027049,-1.2460929518333517,3,2021,6,26,6202126
0.5944084087521622,-0.01384349618466341,3,2021,6,26,6202126
0.9885305142011835,0.4724427925480467,3,2021,6,26,6202126
1.2950699295504269,0.4724427925480467,3,2021,6,26,6202126
1.3388612746003201,1.431399353928952,3,2021,6,26,6202126
0.973933399184558,0.9587290812807573,3,2021,6,26,6202126
0.915544939118031,-0.01384349618466341,2,2021,6,27,6202127
0.6965882138685738,-0.5400052605934562,2,2021,6,27,6202127
0.6673939838353146,-0.01384349618466341,2,2021,6,27,6202127
0.9009478241014056,-0.9864160736500843,2,2021,6,27,6202127
1.017724744234451,-0.9864160736500843,2,2021,6,27,6202127
1.2804728145337931,-0.34451817252290656,2,2021,6,27,6202127
1.5432208848331435,1.5695046599290416,2,2021,6,27,6202127
0.8717535940681462,-1.1809305891431685,2,2021,6,27,6202127
0.6819910988519483,-0.01384349618466341,2,2021,6,28,6202128
0.5214228336690098,1.776662618929176,2,2021,6,28,6202128
0.5068257186523842,0.720448799801729,2,2021,6,28,6202128
1.2658756995171676,0.4724427925480467,2,2021,6,28,6202128
1.2950699295504269,0.5658097599847273,2,2021,6,28,6202128
1.7767747250992345,1.4722474021824994,2,2021,6,28,6202128
1.3096670445670606,0.4724427925480467,2,2021,6,28,6202128
0.47763148861911664,-0.01384349618466341,2,2021,6,28,6202128
0.12730072821998842,-0.01384349618466341,3,2021,6,29,6202129
-0.077058882012835,-0.0683075605227272,3,2021,6,29,6202129
0.0981064981867291,-0.01384349618466341,3,2021,6,29,6202129
0.5214228336690098,2.1316516097040545,3,2021,6,29,6202129
0.9301420541346649,0.9587290812807573,3,2021,6,29,6202129
1.017724744234451,2.21334770621115,3,2021,6,29,6202129
0.27327187838629324,-0.01384349618466341,3,2021,6,29,6202129
0.36085456848607944,0.40630785728039814,3,2021,6,29,6202129
0.3024661084195525,-1.0146206783965817,3,2021,6,30,6202130
0.20028630330314082,-1.7819804420167988,3,2021,6,30,6202130
0.22948053333640012,-0.7734226791851573,3,2021,6,30,6202130
0.33166033845281184,-0.028432084846644723,3,2021,6,30,6202130
0.740379558918467,0.8410477994074415,3,2021,6,30,6202130
0.6236026387854214,-0.031349802579041235,3,2021,6,30,6202130
0.6673939838353146,0.4724427925480467,3,2021,6,30,6202130
0.34625745346944564,-0.5001297849173739,3,2021,6,30,6202130
0.22948053333640012,-0.01384349618466341,2,2020,11,1,1120201
0.1127036132033546,1.8466878445066865,2,2020,11,1,1120201
0.15649495825324772,-1.2276140728615088,2,2020,11,1,1120201
0.6090055237687959,0.9421953474638453,2,2020,11,1,1120201
0.6673939838353146,-0.5001297849173739,2,2020,11,1,1120201
0.7549766739351008,2.7706317930988362,2,2020,11,1,1120201
0.652796868818689,-1.1809305891431685,2,2020,11,1,1120201
0.740379558918467,3.741259225409327,2,2020,11,1,1120201
0.8133651340016194,2.7570157770143204,2,2020,11,2,1120202
0.740379558918467,0.4724427925480467,2,2020,11,2,1120202
0.740379558918467,0.9587290812807573,2,2020,11,2,1120202
0.8571564790515125,0.5298245746185066,2,2020,11,2,1120202
1.0323218592510766,0.9587290812807573,2,2020,11,2,1120202
0.47763148861911664,0.3751855348015048,2,2020,11,2,1120202
0.0105238080869429,0.4724427925480467,2,2020,11,2,1120202
-0.23762714719577363,0.4724427925480467,2,2020,11,2,1120202
-0.47118098746186465,-0.01384349618466341,2,2020,11,3,1120203
-0.7339290577612066,-0.01384349618466341,2,2020,11,3,1120203
-0.865303092910886,-0.01384349618466341,2,2020,11,3,1120203
-0.6171521376281695,-0.5487584137906449,2,2020,11,3,1120203
-0.19383580214588053,0.4724427925480467,2,2020,11,3,1120203
-0.1062531120461026,0.4724427925480467,2,2020,11,3,1120203
-0.631749252644795,0.4724427925480467,2,2020,11,3,1120203
-0.8799002079275114,-0.3620244789172842,2,2020,11,3,1120203
-1.186439623276755,-0.691726582678062,1,2020,11,4,1120204
-1.4491876935761052,-1.0048949526219273,1,2020,11,4,1120204
-1.4637848085927307,0.4724427925480467,1,2020,11,4,1120204
-0.8944973229441453,0.4724427925480467,1,2020,11,4,1120204
-0.31061272227892606,0.9587290812807573,1,2020,11,4,1120204
-0.26682137722903293,0.7836660173369815,1,2020,11,4,1120204
-0.6609434826780543,0.9587290812807573,1,2020,11,4,1120204
-0.9382886679940384,0.4724427925480467,1,2020,11,4,1120204
-0.9528857830106638,-0.01384349618466341,2,2020,11,5,1120205
-1.0988569331769686,-0.4787331882131347,2,2020,11,5,1120205
-1.2594251983599074,-0.9864160736500843,2,2020,11,5,1120205
-0.8507059778942522,-0.9864160736500843,2,2020,11,5,1120205
-0.23762714719577363,-0.8132981548612395,2,2020,11,5,1120205
-0.19383580214588053,-0.9864160736500843,2,2020,11,5,1120205
-0.6463463676614287,0.14857612425206176,2,2020,11,5,1120205
-0.865303092910886,0.4724427925480467,2,2020,11,5,1120205
-0.9674828980272977,0.4724427925480467,1,2020,11,6,1120206
-1.0988569331769686,-0.01384349618466341,1,2020,11,6,1120206
-1.2886194283931667,-0.9864160736500843,1,2020,11,6,1120206
-0.806914632844359,-1.378362822368649,1,2020,11,6,1120206
-0.004073306929682604,-1.0165658235515125,1,2020,11,6,1120206
-0.2522242622124074,-0.5380601154385253,1,2020,11,6,1120206
-0.5587636775616426,-1.2217786373967163,1,2020,11,6,1120206
-0.7339290577612066,-1.3190358951432581,1,2020,11,6,1120206
-0.7923175178277335,-1.5407824428053742,1,2020,11,7,1120207
-0.8215117478609929,-1.722653514791408,1,2020,11,7,1120207
-1.0258713580938164,-1.6915311923125145,1,2020,11,7,1120207
-0.44198675742859705,-1.0836733313966265,1,2020,11,7,1120207
0.21488341831977462,0.4724427925480467,1,2020,11,7,1120207
0.4484372585858573,0.764214565787673,1,2020,11,7,1120207
0.12730072821998842,0.764214565787673,1,2020,11,7,1120207
0.0689122681534698,-0.8512284853823908,1,2020,11,7,1120207
-0.1646415721126212,-0.5001297849173739,2,2020,11,8,1120208
-0.26682137722903293,-0.7160408971146973,2,2020,11,8,1120208
-0.23762714719577363,-0.7919015581570003,2,2020,11,8,1120208
0.0105238080869429,0.02214168918155719,2,2020,11,8,1120208
0.5360199486856435,-0.09845731042415519,2,2020,11,8,1120208
0.5652141787189029,0.5628920422523311,2,2020,11,8,1120208
0.1127036132033546,0.4724427925480467,2,2020,11,8,1120208
-0.047864651979575706,-0.01384349618466341,2,2020,11,8,1120208
-0.39819541237871225,-1.9414823447211278,2,2020,11,9,1120209
-0.4273896424119715,-1.8831279900732025,2,2020,11,9,1120209
-0.47118098746186465,-1.9230034657492847,2,2020,11,9,1120209
-0.0916559970294688,-0.8220513080584282,2,2020,11,9,1120209
0.6965882138685738,0.4724427925480467,2,2020,11,9,1120209
0.6673939838353146,0.9587290812807573,2,2020,11,9,1120209
0.3024661084195525,0.4724427925480467,2,2020,11,9,1120209
0.17109207326988152,-0.5001297849173739,2,2020,11,9,1120209
0.0105238080869429,-0.9864160736500843,3,2020,11,10,11202010
-0.0916559970294688,-0.7919015581570003,3,2020,11,10,11202010
-0.1354473420793619,-1.465894354340537,3,2020,11,10,11202010
-0.004073306929682604,-1.3579387982418751,3,2020,11,10,11202010
0.15649495825324772,-0.3338198741707869,3,2020,11,10,11202010
0.21488341831977462,-0.5001297849173739,3,2020,11,10,11202010
-0.062461766996209506,-0.8823508078612844,3,2020,11,10,11202010
-0.047864651979575706,-0.30561526942428985,3,2020,11,10,11202010
-0.1354473420793619,-1.465894354340537,2,2020,11,11,11202011
-0.28141849224566673,-1.8578411030591013,2,2020,11,11,11202011
-0.39819541237871225,-1.9463452076084546,2,2020,11,11,11202011
-0.5149723325117495,-1.9463452076084546,2,2020,11,11,11202011
-0.33980695231218533,-0.9864160736500843,2,2020,11,11,11202011
-0.1646415721126212,-0.01384349618466341,2,2020,11,11,11202011
-0.28141849224566673,-0.6071127684385702,2,2020,11,11,11202011
-0.35440406732881913,-1.2013546132699424,2,2020,11,11,11202011
-0.31061272227892606,-0.01384349618466341,2,2020,11,12,11202012
-0.1646415721126212,1.3545661203091834,2,2020,11,12,11202012
-0.29601560726229226,0.4724427925480467,2,2020,11,12,11202012
-0.26682137722903293,-0.2686575114806039,2,2020,11,12,11202012
0.1127036132033546,0.2847362850972208,2,2020,11,12,11202012
0.12730072821998842,0.9587290812807573,2,2020,11,12,11202012
-0.29601560726229226,0.4724427925480467,2,2020,11,12,11202012
-0.6609434826780543,0.4724427925480467,2,2020,11,12,11202012
-0.7631232877944742,0.4724427925480467,2,2020,11,13,11202013
-0.5733607925782763,-0.5001297849173739,2,2020,11,13,11202013
-0.45658387244523085,-0.6071127684385702,2,2020,11,13,11202013
-0.033267536962950206,0.42089644594237946,2,2020,11,13,11202013
0.41924302855259804,0.2701476964352395,2,2020,11,13,11202013
0.43384014356923184,0.5045376876044059,2,2020,11,13,11202013
0.17109207326988152,-0.01384349618466341,2,2020,11,13,11202013
-0.033267536962950206,-0.01384349618466341,2,2020,11,13,11202013
-0.2522242622124074,-0.01384349618466341,1,2020,11,14,11202014
-0.4127925273953377,-0.5487584137906449,1,2020,11,14,11202014
-0.1646415721126212,-0.5001297849173739,1,2020,11,14,11202014
-0.018670421946316403,-0.6800557117484768,1,2020,11,14,11202014
0.550617063702269,-0.6382350909174638,1,2020,11,14,11202014
0.5944084087521622,1.1367098629569292,1,2020,11,14,11202014
0.25867476336965944,0.9587290812807573,1,2020,11,14,11202014
0.21488341831977462,1.1697773305907537,1,2020,11,14,11202014
0.15649495825324772,0.4724427925480467,3,2020,11,15,11202015
0.0835093831700953,0.5424680181255572,3,2020,11,15,11202015
0.14189784323662222,0.8284043559003909,3,2020,11,15,11202015
0.22948053333640012,0.9305244765342601,3,2020,11,15,11202015
0.21488341831977462,-0.7919015581570003,3,2020,11,15,11202015
0.20028630330314082,1.6618990547882564,3,2020,11,15,11202015
-0.1354473420793619,0.9587290812807573,3,2020,11,15,11202015
-0.31061272227892606,0.9587290812807573,3,2020,11,15,11202015
-0.38359829736207846,0.9587290812807573,2,2020,11,16,11202016
-0.31061272227892606,-0.710205461649905,2,2020,11,16,11202016
-0.4273896424119715,-0.8979119691007311,2,2020,11,16,11202016
-0.28141849224566673,-0.5001297849173739,2,2020,11,16,11202016
-0.062461766996209506,-0.43788513995958706,2,2020,11,16,11202016
-0.12085022706272812,-0.01384349618466341,2,2020,11,16,11202016
-0.19383580214588053,0.30710545437892545,2,2020,11,16,11202016
-0.29601560726229226,-0.01384349618466341,2,2020,11,16,11202016
-0.33980695231218533,-0.01384349618466341,1,2020,11,17,11202017
-0.4273896424119715,0.9246890410694675,1,2020,11,17,11202017
-0.4273896424119715,-0.01384349618466341,1,2020,11,17,11202017
-0.32520983729555986,0.40922557501279466,1,2020,11,17,11202017
-0.1354473420793619,-0.01384349618466341,1,2020,11,17,11202017
0.0251209231035767,1.556861216421991,1,2020,11,17,11202017
-0.033267536962950206,0.4724427925480467,1,2020,11,17,11202017
-0.45658387244523085,-0.6946443004104581,1,2020,11,17,11202017
-0.7631232877944742,-1.3287616209179125,1,2020,11,18,11202018
-0.9236915529774046,-1.465894354340537,1,2020,11,18,11202018
-1.0258713580938164,-0.9864160736500843,1,2020,11,18,11202018
-0.6901377127113218,-0.5516761315230413,1,2020,11,18,11202018
0.12730072821998842,-0.04885610897341865,1,2020,11,18,11202018
0.5214228336690098,1.4450153700134678,1,2020,11,18,11202018
0.1127036132033546,1.4450153700134678,1,2020,11,18,11202018
0.15649495825324772,0.4724427925480467,1,2020,11,18,11202018
0.0251209231035767,-1.5864933539462491,2,2020,11,19,11202019
-0.4857781024784901,0.4724427925480467,2,2020,11,19,11202019
-0.7047348277279474,0.9587290812807573,2,2020,11,19,11202019
-0.544166562545017,0.4724427925480467,2,2020,11,19,11202019
-0.4273896424119715,-1.0136481058191162,2,2020,11,19,11202019
-0.28141849224566673,0.4724427925480467,2,2020,11,19,11202019
-0.45658387244523085,1.9877108682391729,2,2020,11,19,11202019
-0.7193319427445811,0.4724427925480467,2,2020,11,19,11202019
-0.6901377127113218,-0.7919015581570003,2,2020,11,20,11202020
-1.1572453932434956,0.9587290812807573,2,2020,11,20,11202020
-1.2156338533100142,0.4724427925480467,2,2020,11,20,11202020
-0.8361088628776266,-0.911527985185247,2,2020,11,20,11202020
-0.5003752174951239,-0.6625494053540993,2,2020,11,20,11202020
-0.47118098746186465,0.027977124646349383,2,2020,11,20,11202020
-1.1280511632102364,0.4724427925480467,2,2020,11,20,11202020
-1.1280511632102364,0.4724427925480467,2,2020,11,20,11202020
-1.1280511632102364,0.4724427925480467,2,2020,11,20,11202020
-1.1572453932434956,0.4724427925480467,2,2020,11,21,11202021
-1.2886194283931667,-0.7919015581570003,2,2020,11,21,11202021
-1.2740223133765411,-0.7919015581570003,2,2020,11,21,11202021
-1.0988569331769686,-0.8152433000161703,2,2020,11,21,11202021
-0.4273896424119715,-0.01384349618466341,2,2020,11,21,11202021
-0.35440406732881913,0.4724427925480467,2,2020,11,21,11202021
-0.8361088628776266,-1.1264665248051051,2,2020,11,21,11202021
-1.1426482782268619,-0.5001297849173739,2,2020,11,21,11202021
-1.186439623276755,-1.2704072662699872,2,2020,11,22,11202022
-1.2594251983599074,-1.2023271858474076,2,2020,11,22,11202022
-1.2886194283931667,-0.5001297849173739,2,2020,11,22,11202022
-1.1134540481936026,-0.960156614058518,2,2020,11,22,11202022
-0.6609434826780543,-0.30561526942428985,2,2020,11,22,11202022
-0.4857781024784901,-0.01384349618466341,2,2020,11,22,11202022
-0.7193319427445811,-0.5001297849173739,2,2020,11,22,11202022
-0.6755405976946881,-0.5001297849173739,2,2020,11,22,11202022
-0.7193319427445811,-1.5621790395096136,2,2020,11,23,11202023
-0.7631232877944742,-1.6915311923125145,2,2020,11,23,11202023
-0.7631232877944742,-1.3287616209179125,2,2020,11,23,11202023
-0.6901377127113218,-1.7839255871717294,2,2020,11,23,11202023
-0.2522242622124074,-0.5001297849173739,2,2020,11,23,11202023
-0.033267536962950206,0.4724427925480467,2,2020,11,23,11202023
-0.6609434826780543,-1.5135504106363424,2,2020,11,23,11202023
-0.6463463676614287,-1.3287616209179125,2,2020,11,23,11202023
-0.865303092910886,-1.6322042650871238,2,2020,11,24,11202024
-0.9820800130439314,-1.639984845706847,2,2020,11,24,11202024
-1.1718425082601212,-1.937592054411266,2,2020,11,24,11202024
-1.2156338533100142,-1.93467433667887,2,2020,11,24,11202024
-0.5587636775616426,-1.0496332911853365,2,2020,11,24,11202024
-0.5295694475283832,-0.01384349618466341,2,2020,11,24,11202024
-0.865303092910886,-0.7899564130020693,2,2020,11,24,11202024
-1.1572453932434956,-0.7919015581570003,2,2020,11,24,11202024
-1.2740223133765411,-0.7919015581570003,2,2020,11,25,11202025
-1.317813658426426,-0.7919015581570003,2,2020,11,25,11202025
-1.0258713580938164,-0.8969393965232657,2,2020,11,25,11202025
-0.7485261727778405,-0.20835801167774773,2,2020,11,25,11202025
-0.26682137722903293,-0.01384349618466341,2,2020,11,25,11202025
-0.047864651979575706,-0.30561526942428985,2,2020,11,25,11202025
-0.7339290577612066,-0.5001297849173739,2,2020,11,25,11202025
-1.1280511632102364,-0.9864160736500843,2,2020,11,25,11202025
-1.2448280833432734,-1.9317566189464734,2,2020,11,26,11202026
-1.4345905785594715,-1.3287616209179125,2,2020,11,26,11202026
-1.551367498692517,-1.9453726350309892,2,2020,11,26,11202026
-1.1280511632102364,-0.9864160736500843,2,2020,11,26,11202026
-0.2522242622124074,-0.5001297849173739,2,2020,11,26,11202026
-0.22303003217913983,-1.047688146030406,2,2020,11,26,11202026
-1.0550655881270838,-1.2995844435939499,2,2020,11,26,11202026
-1.0696627031437094,-1.672079740763206,2,2020,11,26,11202026
-0.8799002079275114,-0.7919015581570003,2,2020,11,27,11202027
-0.9236915529774046,-1.3287616209179125,2,2020,11,27,11202027
-0.9236915529774046,-1.3287616209179125,2,2020,11,27,11202027
-0.8361088628776266,-1.465894354340537,2,2020,11,27,11202027
-0.39819541237871225,-1.3093101693686042,2,2020,11,27,11202027
-0.17923868712925503,-0.5973870426639162,2,2020,11,27,11202027
-0.6609434826780543,-1.556343604044821,2,2020,11,27,11202027
-0.9820800130439314,-1.7547484098477668,2,2020,11,27,11202027
-1.2594251983599074,-1.6915311923125145,2,2020,11,28,11202028
-1.4053963485262122,-1.9434274898760586,2,2020,11,28,11202028
-1.4053963485262122,-1.9113325948196995,2,2020,11,28,11202028
-1.0696627031437094,-0.9864160736500843,2,2020,11,28,11202028
-0.45658387244523085,-0.5001297849173739,2,2020,11,28,11202028
-0.28141849224566673,-1.40364970938275,2,2020,11,28,11202028
-0.7631232877944742,-0.7919015581570003,2,2020,11,28,11202028
-1.0258713580938164,-0.5973870426639162,2,2020,11,28,11202028
